Company,Date,Amount Raised,Round,Investor,Description,Lead
Ispolink,2021-05-05,1600000.0,Seed,Gate.io,Metaverse based platform for Web3 Talents,False
Ispolink,2021-05-05,1600000.0,Seed,GD10 Ventures,Metaverse based platform for Web3 Talents,False
Ispolink,2021-05-05,1600000.0,Seed,Genblock Capital,Metaverse based platform for Web3 Talents,False
Ispolink,2021-05-05,1600000.0,Seed,Magnus Capital,Metaverse based platform for Web3 Talents,False
Ispolink,2021-05-05,1600000.0,Seed,Master Ventures,Metaverse based platform for Web3 Talents,False
Ispolink,2021-05-05,1600000.0,Seed,Moonwhale Ventures,Metaverse based platform for Web3 Talents,False
Ispolink,2021-05-05,1600000.0,Seed,X21 Digital,Metaverse based platform for Web3 Talents,False
Showtime,2021-05-05,7600000.0,Seed,Paradigm,NFT Social Network,True
Showtime,2021-05-05,7600000.0,Seed,DJ 3LAU,NFT Social Network,True
XMTP,2021-05-05,5000000.0,Seed,Alexis Ohanian,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Anthony Pompliano,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Betaworks,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Dan Romero,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Fernando Martinelli,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,IDEO CoLab Ventures,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Josh Fraser,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Kain Warwick,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Meltem Demirors,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Nascent,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Offline Ventures,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Robert Leshner,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Roham Gharegozlou,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Ryan Selkis,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Scott Belsky,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Sound Ventures,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
XMTP,2021-05-05,5000000.0,Seed,Stani Kulechov,"XMTP is a communication protocol and network that connects communities, creators, protocols, applications, and users.",False
Mina,2021-05-05,18750000.0,ICO,Leon Hillmann,Mina Protocol enables a more secure and private Web3 where users own their data through the deployment of zero knowledge.,False
Opolis,2021-05-05,2550000.0,None,Shima Capital,Opolis operates as a digital employment cooperative for independent workers.,True
CoinMetrics,2021-05-05,15000000.0,Series B,Goldman Sachs,Crypto data firm,True
CoinMetrics,2021-05-05,15000000.0,Series B,Castle Island Ventures,Crypto data firm,False
CoinMetrics,2021-05-05,15000000.0,Series B,Highland Capital Partners,Crypto data firm,False
CoinMetrics,2021-05-05,15000000.0,Series B,Avon Ventures,Crypto data firm,False
CoinMetrics,2021-05-05,15000000.0,Series B,Fidelity Investments,Crypto data firm,False
Formation.Fi,2021-05-04,3300000.0,Seed,AU21 Capital,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Brilliance Ventures,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Genblock Capital,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Genesis Block Ventures,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Kinetic Capital,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,KOSMOS GROUP,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Kosmos Ventures,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Momentum 6,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Shima Capital,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,Spark Digital Capital,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Formation.Fi,2021-05-04,3300000.0,Seed,X21 Digital,Formation.Fi is bringing cross-chain risk parity smart farming to the world of decentralized finance.,False
Kirobo,2021-05-04,5000000.0,Corporate Round,DigiMax,Making Blockchain As Simple As Online Banking. Kirobo adds a logic layer into the blockchain that protects users from human error,True
Pendle Finance,2021-05-04,3700000.0,Seed,Alliance DAO,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Bitlink Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Bitscale Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,CMS Holdings,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Crypto.com Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,D1 Ventures,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Fisher8 Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Genesis Block Ventures,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Harvest Finance,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,HashKey,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,imToken Ventures,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,LedgerPrime,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Lemniscap,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Mechanism Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Origin Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Parataxis Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Signum Capital,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
Pendle Finance,2021-05-04,3700000.0,Seed,Sora Ventures,Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Ice tea Labs,NFT e-commerce marketplace,True
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Master Ventures,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,M6,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Moonrock Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Morningstar Ventures,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,X21 Digital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,AU21 Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,DFG,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Exnetwork Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Lotus Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Titan Ventures,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Spark Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Magnus Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,DAO Maker,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Inclusion Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Blockchain Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Vendetta Capital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,FomoCraft,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Blocksync Ventures,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,GD10 Ventures,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Das Kapital,NFT e-commerce marketplace,False
NFTify,2021-05-04,2100000.0,Seed and Private Sale,Catena Venture Capital,NFT e-commerce marketplace,False
Drops,2021-05-04,1000000.0,Seed,Axia8 Ventures,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,Bitscale Capital,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,Blocksync,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,AU21,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,X21,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,D64 Ventures,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,Genblock,additional value for nonfungible tokens,True
Drops,2021-05-04,1000000.0,Seed,Drops Ventures,additional value for nonfungible tokens,True
Plutus,2021-05-04,5000000.0,ICO,Alphabit Fund,"Mobile App, Crypto Rewards, American Express 3.0",True
Secret Network,2021-05-03,11500000.0,Private token sale,Arrington XRP Capital,Privacy first L1,False
Secret Network,2021-05-03,11500000.0,Private token sale,BlockTower Capital,Privacy first L1,False
Secret Network,2021-05-03,11500000.0,Private token sale,The Spartan Group,Privacy first L1,False
